,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4250,SB55678_island_559,SB55678_component_559a,J190552-281339,19:05:52.6,-28:13:39,286.469339,-28.227542,0.03,0.03,943.5,15.055,0.094,13.487,0.153,12.65,8.76,70.88,0.07,0.06,0.01,4.3,0.0,72.5,0.32,0.0,0.7,104.199,1594.187,-0.65,-99.0,0.01,0.0,0.083,1,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4251,SB55678_island_559,SB55678_component_559b,J190552-281344,19:05:52.8,-28:13:44,286.469828,-28.228935,0.11,0.11,943.5,2.473,0.049,3.309,0.121,21.45,7.72,71.65,0.26,0.26,0.02,17.85,0.0,71.95,0.47,0.0,1.68,104.199,1594.187,-99.0,-99.0,0.0,0.0,0.083,1,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4352,SB55678_island_642,SB55678_component_642a,J190554-281321,19:05:54.2,-28:13:21,286.475904,-28.222582,0.09,0.08,943.5,13.601,0.235,14.639,0.431,13.44,9.92,66.98,0.21,0.19,0.04,6.24,0.0,65.97,0.7,0.0,1.86,57.398,1197.891,-0.6,-99.0,0.01,0.0,0.26,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4898,SB55678_island_1087,SB55678_component_1087a,J190555-281700,19:05:55.6,-28:17:00,286.481585,-28.283089,0.61,0.59,943.5,6.644,0.66,10.822,1.639,17.75,11.36,69.94,1.46,1.37,0.18,13.17,4.57,70.27,3.0,5.84,8.21,3.469,324.217,-99.0,-99.0,0.0,0.0,1.292,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
3733,SB55678_island_163,SB55678_component_163a,J190600-280800,19:06:00.9,-28:08:00,286.50374,-28.133133,0.04,0.04,943.5,53.256,0.405,62.817,0.784,13.4,10.9,61.88,0.1,0.09,0.03,6.23,3.1,54.32,0.32,0.48,12.08,220.83,1611.831,-1.82,-99.0,0.0,0.0,0.5,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4252,SB55678_island_560,SB55678_component_560a,J190601-280726,19:06:01.9,-28:07:26,286.50807,-28.124125,0.16,0.14,943.5,15.779,0.468,17.522,0.871,13.11,10.49,77.91,0.37,0.33,0.1,5.66,0.0,87.8,1.27,0.0,18.51,21.723,694.785,-99.0,-99.0,0.0,0.0,0.535,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
5597,SB55678_island_1710,SB55678_component_1710a,J190608-282710,19:06:08.2,-28:27:10,286.534159,-28.452799,0.43,0.43,943.5,3.694,0.215,8.925,0.725,22.18,13.48,97.08,1.0,1.02,0.1,18.94,8.07,-80.18,1.79,2.88,24.91,3.392,401.906,-99.0,-99.0,0.0,0.0,0.763,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4145,SB55678_island_477,SB55678_component_477a,J190613-275952,19:06:13.5,-27:59:52,286.556449,-27.997848,0.14,0.13,943.5,19.588,0.541,21.157,0.988,12.64,10.58,83.77,0.34,0.3,0.11,4.87,0.0,-75.37,1.12,0.0,37.42,6.751,371.177,-99.0,-99.0,0.0,0.0,0.597,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
4091,SB55678_island_434,SB55678_component_434a,J190617-281247,19:06:17.6,-28:12:47,286.573228,-28.213207,0.14,0.12,943.5,20.995,0.494,28.309,1.052,14.69,11.36,95.16,0.32,0.29,0.07,9.15,3.39,-73.91,0.75,1.5,23.17,18.743,525.007,-99.0,-99.0,0.0,0.0,0.731,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
5142,SB55678_island_1297,SB55678_component_1297a,J190617-295440,19:06:17.9,-29:54:40,286.57472,-29.91123,0.61,0.6,943.5,5.845,0.694,6.776,1.336,14.09,10.18,45.86,1.51,1.34,0.28,7.99,0.0,36.66,3.94,0.0,255.23,0.274,111.501,-99.0,-99.0,0.0,0.0,0.843,0,0,1,0,,selavy-image.i.RACS_1924-28.SB55678.cont.taylor.0.restored.conv.components.xml
