,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
5219,SB56983_island_1234,SB56983_component_1234a,J002023-441524,00:20:23.9,-44:15:24,5.099556,-44.256756,0.06,0.06,943.5,5.435,0.059,6.781,0.12,14.04,11.0,49.16,0.14,0.13,0.03,7.45,3.57,47.26,0.42,0.65,19.8,42.791,1462.717,-2.89,-99.0,0.01,0.0,0.079,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
5367,SB56983_island_1360,SB56983_component_1360a,J002034-403057,00:20:34.9,-40:30:57,5.145535,-40.515922,0.18,0.17,943.5,4.816,0.144,7.548,0.34,15.62,12.42,56.14,0.44,0.39,0.1,10.13,6.76,58.79,1.04,1.19,15.71,7.989,632.003,-99.0,-99.0,0.0,0.0,0.262,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
3879,SB56983_island_187,SB56983_component_187b,J002038-402442,00:20:38.4,-40:24:42,5.160156,-40.411837,0.03,0.04,943.5,11.535,0.069,16.189,0.151,14.2,12.23,1.46,0.08,0.07,0.03,9.17,4.17,-13.32,0.18,0.32,7.59,279.855,1803.921,-3.92,-99.0,0.02,0.0,0.108,1,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
3878,SB56983_island_187,SB56983_component_187a,J002038-402438,00:20:38.7,-40:24:38,5.161451,-40.410723,0.01,0.01,943.5,38.414,0.095,42.377,0.176,13.04,10.47,65.21,0.03,0.03,0.01,5.67,0.0,78.45,0.1,0.0,2.19,279.855,1803.921,-0.86,-99.0,0.01,0.0,0.108,1,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
3880,SB56983_island_187,SB56983_component_187c,J002039-402426,00:20:39.9,-40:24:26,5.166195,-40.407454,0.11,0.12,943.5,3.126,0.065,4.383,0.152,18.71,9.27,165.83,0.28,0.27,0.03,15.39,0.0,-16.67,0.52,0.0,5.72,279.855,1803.921,-99.0,-99.0,0.0,0.0,0.108,1,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
4810,SB56983_island_886,SB56983_component_886a,J002042-404004,00:20:42.0,-40:40:04,5.174918,-40.668009,0.37,0.39,943.5,8.494,0.599,11.076,1.244,13.58,11.89,149.71,0.96,0.84,0.37,8.71,0.2,-33.83,2.3,79.86,49.19,2.779,294.687,-99.0,-99.0,0.0,0.0,0.846,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
5025,SB56983_island_1074,SB56983_component_1074a,J002045-422554,00:20:45.0,-42:25:54,5.18755,-42.431722,0.36,0.35,943.5,6.674,0.398,10.632,0.951,15.18,12.99,47.84,0.89,0.78,0.27,9.44,7.76,43.46,2.2,2.13,360.0,3.715,301.018,-99.0,-99.0,0.0,0.0,0.741,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
5468,SB56983_island_1451,SB56983_component_1451a,J002051-441831,00:20:51.7,-44:18:31,5.215493,-44.308732,0.75,0.72,943.5,4.402,0.63,5.136,1.214,13.54,10.66,55.88,1.83,1.61,0.44,6.49,2.27,59.75,5.85,12.52,76.36,0.099,81.23,-99.0,-99.0,0.0,0.0,0.769,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
5415,SB56983_island_1404,SB56983_component_1404a,J002057-435100,00:20:57.0,-43:51:00,5.23748,-43.850208,0.97,0.94,943.5,4.705,1.082,3.589,1.605,12.72,7.42,50.61,2.45,2.03,0.34,4.49,0.0,50.15,10.56,0.0,43.16,0.084,87.543,-99.0,-99.0,0.0,0.0,0.805,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
5669,SB56983_island_1626,SB56983_component_1626a,J002057-423504,00:20:57.0,-42:35:04,5.237517,-42.584719,0.69,0.68,943.5,3.855,0.461,5.614,1.057,16.88,10.68,52.33,1.67,1.55,0.22,11.97,2.43,52.5,3.6,11.73,23.9,0.19,109.066,-99.0,-99.0,0.0,0.0,0.772,0,0,1,0,,selavy-image.i.RACS_0041-41.SB56983.cont.taylor.0.restored.conv.components.xml
