,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,source_filename
4394,SB56788_island_865,SB56788_component_865a,J113123-235414,11:31:23.4,-23:54:14,172.84747,-23.90393,0.19,0.18,943.5,8.635,0.218,21.894,0.766,22.48,13.23,11.2,0.42,0.45,0.04,19.83,7.13,9.03,0.73,1.41,8.52,28.52,683.775,-99.0,-99.0,0.0,0.0,0.836,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4438,SB56788_island_900,SB56788_component_900a,J113130-240210,11:31:30.4,-24:02:10,172.876496,-24.03628,0.27,0.29,943.5,8.89,0.436,13.57,1.015,15.26,11.73,7.78,0.69,0.63,0.14,11.09,3.34,1.46,1.43,3.57,25.78,13.307,584.123,-99.0,-99.0,0.0,0.0,0.767,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5007,SB56788_island_1397,SB56788_component_1397a,J113131-240317,11:31:31.2,-24:03:17,172.879906,-24.054871,0.53,0.55,943.5,5.452,0.581,6.577,1.158,14.53,9.74,149.71,1.33,1.21,0.21,10.33,0.0,-28.74,2.86,0.0,22.1,0.372,139.883,-99.0,-99.0,0.0,0.0,0.75,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4230,SB56788_island_736,SB56788_component_736a,J113133-235300,11:31:33.7,-23:53:00,172.890399,-23.883605,0.04,0.04,943.5,7.389,0.017,80.617,0.208,46.75,27.37,133.56,0.07,0.09,0.0,45.57,24.93,-46.02,0.12,0.17,31.83,198.796,735.988,-99.0,-99.0,0.0,0.0,0.831,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4232,SB56788_island_736,SB56788_component_736c,J113134-235314,11:31:34.5,-23:53:14,172.893614,-23.887336,0.47,0.47,943.5,5.817,0.516,7.755,1.208,19.37,8.08,96.1,1.12,1.1,0.1,15.8,0.0,-81.61,2.07,0.0,18.6,198.796,735.988,-99.0,-99.0,0.0,0.0,0.831,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4231,SB56788_island_736,SB56788_component_736b,J113137-235320,11:31:37.3,-23:53:20,172.905555,-23.889016,0.07,0.07,943.5,6.857,0.036,49.889,0.302,34.07,25.05,88.67,0.15,0.16,0.01,32.13,22.79,89.72,0.25,0.28,2.52,198.796,735.988,-99.0,-99.0,0.0,0.0,0.831,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4857,SB56788_island_1264,SB56788_component_1264a,J113137-252147,11:31:37.7,-25:21:47,172.906881,-25.363149,0.78,0.79,943.5,6.1,0.999,6.608,1.846,13.6,9.35,139.76,1.95,1.75,0.34,8.87,0.0,-36.33,4.54,0.0,131.46,0.06,67.928,-99.0,-99.0,0.0,0.0,1.119,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4779,SB56788_island_1195,SB56788_component_1195a,J113139-233143,11:31:39.3,-23:31:43,172.913726,-23.528796,0.56,0.51,943.5,6.628,0.788,6.353,1.329,11.74,9.57,68.57,1.34,1.19,0.43,2.37,0.0,69.94,10.21,0.0,11.82,0.589,167.522,-99.0,-99.0,0.0,0.0,0.749,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5030,SB56788_island_1415,SB56788_component_1415a,J113140-245947,11:31:40.1,-24:59:47,172.917164,-24.996645,0.76,0.71,943.5,5.0,0.662,7.332,1.515,15.99,10.76,88.49,1.8,1.68,0.27,11.29,2.73,-87.02,3.86,11.09,49.11,0.589,198.08,-99.0,-99.0,0.0,0.0,1.113,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5174,SB56788_island_1540,SB56788_component_1540a,J113140-253506,11:31:40.2,-25:35:06,172.917555,-25.585274,0.79,0.75,943.5,4.647,0.692,5.876,1.414,14.02,10.58,58.96,1.91,1.72,0.4,8.08,2.64,54.78,5.06,11.44,130.04,0.262,75.483,-99.0,-99.0,0.0,0.0,0.942,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4791,SB56788_island_1206,SB56788_component_1206a,J113140-231552,11:31:40.4,-23:15:52,172.918235,-23.264573,0.45,0.5,943.5,6.493,0.68,6.293,1.154,11.77,9.66,19.88,1.19,1.05,0.39,5.06,0.0,4.73,3.83,0.0,80.97,0.47,161.622,-99.0,-99.0,0.0,0.0,0.655,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5176,SB56788_island_1540,SB56788_component_1540c,J113140-253515,11:31:40.4,-25:35:15,172.918541,-25.587669,1.31,1.21,943.5,3.608,1.037,3.248,1.723,13.52,7.81,61.9,3.17,2.75,0.43,7.14,0.0,60.17,9.12,0.0,54.85,0.262,75.483,-99.0,-99.0,0.0,0.0,0.942,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5175,SB56788_island_1540,SB56788_component_1540b,J113140-253526,11:31:40.6,-25:35:26,172.919137,-25.590748,0.64,0.64,943.5,4.046,0.427,7.049,1.146,19.34,10.56,77.42,1.5,1.52,0.16,15.58,2.58,78.56,2.84,10.86,14.96,0.262,75.483,-99.0,-99.0,0.0,0.0,0.942,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
3311,SB56788_island_29,SB56788_component_29b,J113141-252030,11:31:41.5,-25:20:30,172.922801,-25.341721,0.03,0.03,943.5,150.144,0.861,183.475,1.711,13.31,10.77,76.54,0.07,0.06,0.02,6.79,3.27,83.54,0.21,0.34,2.72,343.792,1267.48,-1.55,-99.0,0.0,0.0,1.116,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4442,SB56788_island_903,SB56788_component_903a,J113142-235050,11:31:42.3,-23:50:50,172.926065,-23.847227,0.28,0.3,943.5,8.316,0.427,12.303,0.969,14.49,11.98,153.51,0.71,0.64,0.2,10.29,3.36,-25.24,1.55,3.75,8.71,36.833,885.255,-99.0,-99.0,0.0,0.0,0.717,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
3312,SB56788_island_29,SB56788_component_29c,J113142-252029,11:31:42.4,-25:20:29,172.926839,-25.341459,0.12,0.12,943.5,32.161,0.699,45.491,1.557,15.56,10.66,108.7,0.29,0.27,0.05,11.12,0.0,-64.98,0.61,0.0,16.82,343.792,1267.48,-99.0,-99.0,0.0,0.0,1.116,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4783,SB56788_island_1199,SB56788_component_1199a,J113143-240101,11:31:43.2,-24:01:01,172.929794,-24.017176,0.54,0.51,943.5,6.497,0.751,6.325,1.288,12.66,9.02,56.88,1.31,1.16,0.26,5.44,0.0,51.31,4.62,0.0,160.09,0.246,103.379,-99.0,-99.0,0.0,0.0,0.733,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4141,SB56788_island_663,SB56788_component_663a,J113143-235122,11:31:43.4,-23:51:22,172.930929,-23.856194,0.21,0.23,943.5,12.444,0.522,16.189,1.083,12.59,12.12,26.63,0.55,0.49,0.74,7.01,4.48,-10.62,0.79,1.07,86.4,12.407,513.782,-99.0,-99.0,0.0,0.0,0.736,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
3310,SB56788_island_29,SB56788_component_29a,J113143-252029,11:31:43.7,-25:20:29,172.931907,-25.341566,0.02,0.02,943.5,241.511,0.913,282.611,1.759,12.79,10.73,72.85,0.05,0.04,0.02,5.64,3.26,79.73,0.16,0.22,1.75,343.792,1267.48,-1.23,-99.0,0.0,0.0,1.116,1,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5234,SB56788_island_1590,SB56788_component_1590a,J113143-231837,11:31:43.7,-23:18:37,172.932036,-23.310537,0.69,0.67,943.5,4.597,0.588,6.101,1.237,13.81,11.27,56.28,1.68,1.51,0.46,7.77,4.59,48.19,4.48,5.89,360.0,0.233,120.677,-99.0,-99.0,0.0,0.0,0.851,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5445,SB56788_island_1773,SB56788_component_1773a,J113144-240155,11:31:44.8,-24:01:55,172.936489,-24.032138,0.87,0.91,943.5,4.081,0.809,3.851,1.357,12.41,8.92,36.13,2.22,1.96,0.46,5.65,0.0,25.03,7.08,0.0,176.18,0.076,79.645,-99.0,-99.0,0.0,0.0,0.759,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5153,SB56788_island_1520,SB56788_component_1520a,J113146-234854,11:31:46.5,-23:48:54,172.943704,-23.81525,0.58,0.54,943.5,4.669,0.494,6.076,1.031,14.49,10.53,69.81,1.37,1.25,0.26,8.83,2.62,70.65,3.45,8.43,9.7,0.972,197.219,-99.0,-99.0,0.0,0.0,0.7,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
4014,SB56788_island_560,SB56788_component_560a,J113149-245057,11:31:49.0,-24:50:57,172.954204,-24.849438,0.98,0.9,943.5,14.35,2.338,22.714,5.589,15.45,12.01,100.12,2.32,2.12,0.49,10.8,5.5,-71.28,4.96,7.37,150.57,0.89,133.401,-99.0,-99.0,0.0,0.0,4.331,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
3868,SB56788_island_436,SB56788_component_436a,J113149-253151,11:31:49.6,-25:31:51,172.95655,-25.53084,0.18,0.16,943.5,19.307,0.639,23.909,1.283,13.42,10.82,74.16,0.42,0.38,0.11,6.97,3.52,79.18,1.24,1.89,12.07,4.762,294.262,-99.0,-99.0,0.0,0.0,0.844,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
3703,SB56788_island_306,SB56788_component_306a,J113150-252049,11:31:50.4,-25:20:49,172.960152,-25.347009,0.1,0.1,943.5,26.105,0.398,51.805,1.143,18.98,12.27,27.9,0.23,0.23,0.03,15.51,5.82,24.04,0.44,0.82,9.83,147.129,1278.579,-99.0,-99.0,0.0,0.0,1.039,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
5163,SB56788_island_1529,SB56788_component_1529a,J113150-245328,11:31:50.6,-24:53:28,172.960946,-24.891336,1.3,1.13,943.5,4.754,1.408,3.751,2.126,12.23,7.56,74.34,3.09,2.63,0.49,4.24,0.0,77.18,13.53,0.0,43.79,0.055,78.261,-99.0,-99.0,0.0,0.0,1.084,0,0,1,0,,selavy-image.i.RACS_1148-23.SB56788.cont.taylor.0.restored.conv.components.xml
